,Year,County,RH_percent,First_Max_Value,First_Max_Hour
0,2010,Butte,63.22638190593604,80.28949771689497,7.510502283105023
1,2010,Del Norte,78.27204120426835,88.55579268292684,8.634146341463415
2,2010,Fresno,63.75974361895916,86.29739776951673,5.4758364312267656
3,2010,Glenn,65.400674569863,80.37808219178082,8.112328767123287
4,2010,Humboldt,74.46874863422816,88.24496644295299,7.442953020134228
5,2010,Imperial,44.97227687397258,64.74246575342465,7.016438356164383
6,2010,Inyo,33.52515609609605,48.71604938271605,8.72972972972973
7,2010,Kern,58.04673214754096,78.49373191899711,5.841851494696239
8,2010,Lake,71.04533458058609,88.40750915750915,6.826007326007326
9,2010,Los Angeles,66.35035489904865,84.14561310782241,7.074524312896406
10,2010,Madera,62.92096432958801,83.82022471910112,6.056179775280899
11,2010,Marin,88.28729265517244,96.54858934169279,7.658307210031348
12,2010,Mariposa,56.3831965782396,72.31051344743277,9.80073349633252
13,2010,Nevada,44.99426496629209,59.11797752808989,12.191011235955056
14,2010,Orange,61.960673831491775,78.57044198895028,8.136740331491712
15,2010,Placer,63.507574332417526,83.16208791208791,7.667582417582418
16,2010,Riverside,54.64518749252412,73.55995309293462,6.917912635590736
17,2010,Sacramento,67.09994244553245,87.35495716034272,7.108323133414933
18,2010,San Benito,61.454300361643845,82.07397260273973,5.536986301369863
19,2010,San Bernardino,52.393690341998024,71.57186544342508,8.016309887869522
20,2010,San Diego,66.79358403237742,85.12673450508788,8.752081406105457
21,2010,San Joaquin,64.96215762739727,81.42465753424658,6.64931506849315
22,2010,Santa Barbara,67.81073552876708,84.34794520547945,7.8191780821917805
23,2010,Shasta,66.41734252054793,83.68219178082192,8.98082191780822
24,2010,Tulare,61.00362837202919,78.28153564899452,8.882998171846435
25,2010,Ventura,65.08323307626078,83.53013530135301,8.429274292742928
26,2011,Butte,61.18835555890418,79.21187214611872,7.926940639269406
27,2011,Del Norte,79.7362425925925,91.1447811447815,7.36026936026936
28,2011,Fresno,62.26180456920264,85.22456461961504,5.4427131072410635
29,2011,Glenn,66.73021619607839,87.44257703081233,7.176470588235294
30,2011,Humboldt,75.29355052160489,88.28950617283945,8.391975308641975
31,2011,Imperial,42.050351834757834,61.66096866096866,7.378917378917379
32,2011,Inyo,29.463412700762085,44.77754982415006,8.3584407971864
33,2011,Kern,56.94660606575345,80.58904109589041,5.719178082191781
34,2011,Lake,66.52564688036527,85.11141552511415,7.266666666666667
35,2011,Los Angeles,63.447969917270555,82.50513285024155,7.795289855072464
36,2011,Madera,62.18103861341859,83.98722044728434,5.60223642172524
37,2011,Marin,85.40850150410957,95.92602739726027,6.901369863013699
38,2011,Mariposa,57.45682173670554,73.72243839169909,10.988326848249027
39,2011,Nevada,42.12120550543477,59.66304347826087,13.842391304347826
40,2011,Orange,59.39362618285716,76.63809523809523,8.607619047619048
41,2011,Placer,61.04482349863014,81.59452054794521,6.8
42,2011,Riverside,46.73589276589891,66.50979718116191,7.77793056033001
43,2011,Sacramento,66.09046309330408,86.81997804610319,6.611964873765094
44,2011,San Benito,61.444515002739784,85.79452054794521,5.663013698630137
45,2011,San Bernardino,49.30163362127179,69.27124366910523,8.33708497467642
46,2011,San Diego,63.189217405479475,83.01278538812785,9.084018264840182
47,2011,San Joaquin,63.718398873972575,80.45753424657535,6.890410958904109
48,2011,Santa Barbara,70.46018335616435,88.36986301369863,7.624657534246575
49,2011,Santa Clara,57.06526081181318,68.73901098901099,9.76510989010989
50,2011,Shasta,62.84426201917806,80.54246575342465,8.923287671232877
51,2011,Tulare,60.51369710684928,77.90867579908675,9.326940639269406
52,2011,Ventura,61.820181214937044,81.98827616152845,8.763786365610073
53,2012,Butte,56.74337188950893,75.82142857142857,7.842633928571429
54,2012,Del Norte,84.99786490322573,97.16161290322584,7.680645161290323
55,2012,Fresno,56.09518843767575,78.49297094657919,5.823805060918463
56,2012,Glenn,59.2906420737705,79.29234972677595,7.275956284153006
57,2012,Humboldt,75.23184754142008,88.79911242603553,8.414201183431953
58,2012,Imperial,43.87317854098358,64.33333333333333,7.385245901639344
59,2012,Inyo,26.651591031939134,40.86108998732573,8.048415716096324
60,2012,Kern,50.04973786327686,72.70508474576272,5.736723163841808
61,2012,Lake,62.476993746812326,81.84061930783243,7.623861566484518
62,2012,Los Angeles,60.538297267554775,80.30835414932001,7.913960588398557
63,2012,Madera,58.100941306834,79.74058577405857,6.421199442119944
64,2012,Marin,83.69148968660973,93.77777777777777,8.353276353276353
65,2012,Mariposa,48.778961835680754,65.0669014084507,9.974178403755868
66,2012,Nevada,34.00747284782607,48.84239130434783,12.576086956521738
67,2012,Orange,60.59473550819671,78.69262295081967,8.102459016393443
68,2012,Placer,46.08099149635035,69.48905109489051,6.142335766423358
69,2012,Riverside,46.08523681489839,65.84488874556595,7.887455659464689
70,2012,Sacramento,59.99441516666665,83.83850574712643,6.508045977011494
71,2012,San Benito,59.264082770491775,86.1311475409836,6.745901639344262
72,2012,San Bernardino,48.30137110903733,68.11296660117878,8.290275049115914
73,2012,San Diego,64.25123957194896,84.40710382513662,8.728597449908925
74,2012,San Joaquin,60.06796943442617,78.20218579234972,6.601092896174864
75,2012,Santa Barbara,69.43148971038256,87.06284153005464,7.472677595628415
76,2012,Santa Clara,46.69118762222219,50.87222222222222,12.186111111111112
77,2012,Shasta,59.403388118457265,77.42148760330579,8.650137741046832
78,2012,Tulare,55.86532195473249,73.10802469135803,9.08230452674897
79,2012,Ventura,60.202288912072966,81.46651480637813,8.505239179954442
80,2013,Butte,50.92185047802196,70.20054945054945,7.997252747252747
81,2013,Del Norte,82.55621066153842,96.58738461538432,7.147692307692307
82,2013,Fresno,56.82066707380447,82.26195426195426,5.271309771309771
83,2013,Glenn,54.66942598675488,75.65562913907284,8.735099337748345
84,2013,Humboldt,72.7848788517349,87.88012618296528,7.369085173501578
85,2013,Imperial,45.11581923728811,62.74576271186441,7.4576271186440675
86,2013,Inyo,25.767167747202876,39.34502570305413,7.896280616873299
87,2013,Kern,50.192223734104,72.95606936416185,5.972254335260115
88,2013,Lake,57.01206074520547,78.7013698630137,8.3324200913242
89,2013,Los Angeles,58.351019018139525,78.18051492100643,8.017554125219426
90,2013,Madera,55.498787286301415,78.57945205479452,5.782191780821917
91,2013,Marin,80.68858922802193,91.74725274725274,8.571428571428571
92,2013,Mariposa,45.51938621663441,59.46808510638298,10.613152804642166
93,2013,Nevada,42.05932969565215,55.41304347826087,10.358695652173912
94,2013,Orange,58.545435401662075,76.77562326869806,8.861495844875346
95,2013,Riverside,46.779896807600245,68.08397555142174,7.699973425458411
96,2013,Sacramento,57.609261248451496,81.96558843771507,6.789401238816242
97,2013,San Benito,57.39823397252747,87.24175824175825,6.68956043956044
98,2013,San Bernardino,45.66929851742757,65.8492881688758,8.325969563082966
99,2013,San Diego,61.06138776347039,81.58173515981736,9.35068493150685
100,2013,San Joaquin,57.93666969166666,77.11666666666666,6.758333333333334
101,2013,Santa Barbara,65.71738284109581,83.73150684931507,7.657534246575342
102,2013,Santa Clara,45.68755356703908,49.70949720670391,12.332402234636872
103,2013,Shasta,55.88199724376735,75.90304709141274,8.908587257617729
104,2013,Tulare,53.01186811534598,70.74724172517553,8.669007021063189
105,2013,Ventura,58.43351231872147,80.16073059360731,8.89634703196347
106,2014,Del Norte,82.3513938646408,96.47790055248603,7.701657458563536
107,2014,Fresno,55.02706456980699,78.80703745743473,5.779795686719637
108,2014,Humboldt,73.3338113589041,89.10356164383565,7.6
109,2014,Inyo,27.12015563114472,41.4547954623582,7.920247507734617
110,2014,Kern,50.91781497945211,69.74794520547945,5.920547945205479
111,2014,Lake,60.159423590867625,79.20639269406392,7.898630136986301
112,2014,Los Angeles,57.07930106645333,77.272565742715,7.5867093105899075
113,2014,Madera,55.12207840028699,77.37159253945481,5.989956958393114
114,2014,Mariposa,44.33595395342465,58.50958904109589,11.98904109589041
115,2014,Orange,60.756959877934214,79.38967136150235,8.757433489827855
116,2014,Riverside,44.48845702399605,65.70053868756122,7.667482859941234
117,2014,Sacramento,61.352846546639164,84.38340192043896,6.869684499314129
118,2014,San Benito,57.35792703932583,85.54494382022472,7.120786516853933
119,2014,San Bernardino,45.07004741905252,64.85944820406039,8.703279541905257
120,2014,San Diego,60.11688978924725,80.90860215053763,9.880645161290323
121,2014,Santa Barbara,65.83367579999998,83.99178082191781,7.553424657534246
122,2014,Santa Clara,53.00053882675436,59.69736842105263,10.953947368421053
123,2014,Shasta,59.21483171304348,78.7536231884058,8.915942028985507
124,2014,Tulare,50.04419351591659,67.76948408342481,7.976948408342481
125,2014,Ventura,57.97935911533177,78.47688787185355,9.418306636155606
126,2015,Amador,60.864787385620886,85.01503267973858,7.967320261437909
127,2015,Butte,57.959579909836016,75.29467213114755,9.520491803278688
128,2015,Calaveras,58.431589684782594,81.65489130434784,7.288043478260869
129,2015,Colusa,60.92519962251654,83.3039735099338,7.271523178807947
130,2015,Fresno,56.988142501449225,78.79855072463768,5.36231884057971
131,2015,Glenn,59.80777761475408,79.4459016393443,8.491803278688524
132,2015,Humboldt,72.70487965671644,88.62835820895526,7.9440298507462686
133,2015,Inyo,28.847846374957427,44.57196325280708,7.759441987070432
134,2015,Kern,57.49343254399005,77.43804213135067,5.975216852540273
135,2015,Lake,58.855682060975575,79.76422764227642,8.457317073170731
136,2015,Los Angeles,57.56004895198986,78.00094756790904,8.217624763108022
137,2015,Madera,60.66404968312757,82.77777777777777,6.021947873799726
138,2015,Mariposa,47.02277033516484,61.255494505494504,11.164835164835164
139,2015,Orange,58.35766040321052,77.92067988668555,9.052880075542966
140,2015,Riverside,44.436036102604895,65.56246677299309,7.600478468899522
141,2015,Sacramento,62.35046248048787,84.74585365853659,6.385365853658537
142,2015,San Benito,61.19629684931499,88.95342465753424,6.358904109589041
143,2015,San Bernardino,45.240354955613604,65.03394255874673,8.656657963446476
144,2015,San Diego,61.35518909351848,82.29074074074074,9.137962962962963
145,2015,San Joaquin,61.582445295081975,81.46475409836063,7.139344262295082
146,2015,San Luis Obispo,65.11667212091501,86.16830065359477,8.669934640522875
147,2015,Santa Barbara,64.8559568333333,83.28531073446328,7.711864406779661
148,2015,Santa Clara,57.21886899038459,68.21703296703296,9.648351648351648
149,2015,Shasta,63.304615243835585,82.86849315068493,8.021917808219179
150,2015,Sutter,65.76180095652174,84.83152173913044,7.891304347826087
151,2015,Tulare,55.59274336618144,72.44456886898097,8.141097424412093
152,2015,Ventura,57.13697605342462,77.58767123287672,9.29041095890411
153,2016,Amador,65.0485566693989,89.15409836065572,6.923497267759563
154,2016,Butte,56.195286865764864,75.8313215400624,8.22684703433923
155,2016,Calaveras,65.19192453005465,88.47322404371585,6.866120218579235
156,2016,Colusa,64.37165662021862,86.19945355191263,7.439890710382514
157,2016,El Dorado,48.62772561764704,67.02032085561497,10.509358288770054
158,2016,Fresno,56.40843567369468,78.5329317269076,5.480923694779117
159,2016,Glenn,63.543929144808686,84.48825136612022,7.508196721311475
160,2016,Humboldt,72.07067893248943,88.68945147679334,7.489451476793249
161,2016,Inyo,28.486514648432525,44.42098528470889,7.662827895073576
162,2016,Kern,52.37439511341222,72.07983234714003,6.360453648915187
163,2016,Lake,62.470713877729246,81.42576419213974,8.019650655021834
164,2016,Los Angeles,59.84252083626123,79.27775936360624,7.994033808418959
165,2016,Madera,62.1055712690708,84.91816920943134,5.753120665742025
166,2016,Mariposa,45.34363541886793,58.711698113207554,10.711320754716981
167,2016,Orange,60.50514739368064,78.91204099060631,8.623398804440649
168,2016,Placer,55.28313482380946,75.12857142857143,7.085714285714285
169,2016,Riverside,41.52816447964053,61.50912664981747,7.76523448469531
170,2016,Sacramento,65.67023093490744,86.58225909380984,6.5660497766432675
171,2016,San Benito,62.6279670081967,90.41256830601093,6.762295081967213
172,2016,San Bernardino,49.06964938844299,69.26845906902086,8.202648475120386
173,2016,San Diego,62.7151850320623,82.52859618717504,8.862218370883882
174,2016,San Joaquin,61.63786779378528,82.2627118644068,7.288135593220339
175,2016,San Luis Obispo,68.53582534153011,88.61816939890717,8.351092896174864
176,2016,Santa Barbara,70.69248329580151,87.5104961832061,9.051526717557252
177,2016,Santa Clara,57.248968427397344,67.47123287671234,9.375342465753425
178,2016,Shasta,66.71239734722221,85.38888888888889,8.144444444444444
179,2016,Stanislaus,54.69910434579435,76.21028037383174,6.537383177570093
180,2016,Sutter,55.98946135873611,73.72174721189586,8.3364312267658
181,2016,Tehama,39.81483544594593,53.40945945945946,9.81081081081081
182,2016,Tulare,55.566398786274426,73.02176470588233,7.875490196078432
183,2016,Tuolumne,52.72776631818178,74.72045454545456,7.928030303030303
184,2016,Ventura,58.12209732103828,77.77959927140255,8.666211293260474
185,2016,Yolo,64.74940424512532,85.10194986072422,7.52924791086351
